Construction,Direction,District,Floor,Garden,Height,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,东西北,顾乡大街,中楼层,新天地家园,7,102102984896,2室1厅,85,巴彦区,精装,91.4,否,否,9300.0
暂无数据,东南西,动力区,中楼层,绿海花园,22,102103304759,2室1厅,72.8,巴彦区,精装,71.1,否,否,10240.0
板楼,南,阿城商圈,中楼层,丽都国际,25,102103113776,2室1厅,36.8,巴彦区,其他,82.5,否,否,4461.0
板塔结合,南,哈西商圈,低楼层,康宁家园,16,102103479012,2室1厅,86.8,巴彦区,其他,89.2,是,否,9731.0
板楼,南,群力新区,低楼层,恒祥空间,32,102103648906,1室1厅,70,巴彦区,其他,51.7,否,否,13538.0
板楼,南,哈西商圈,低楼层,西典家园南区,16,102102964746,1室1厅,51.8,巴彦区,简装,51.0,否,否,10157.0
板楼,东,群力新区,中楼层,中海寰宇天下,11,102103080394,1室1厅,72,巴彦区,其他,37.0,否,否,19460.0
板楼,南北,文政新区商圈,高楼层,中医药大学家属楼,7,102102721931,3室2厅,85,巴彦区,其他,83.0,否,否,10241.0
板楼,南北,仪兴商圈,中楼层,仪兴小区,7,102103771403,2室1厅,79.8,巴彦区,简装,83.4,是,否,9564.0
板楼,南北,安埠商圈,中楼层,果园星城C区,8,102103891155,2室1厅,70,巴彦区,其他,95.3,否,否,7345.0
板楼,南,阿城商圈,中楼层,阿城上京广场商住小区,7,102102527301,1室1厅,22,巴彦区,其他,45.4,否,否,4837.0
板楼,东西,先锋路商圈,高楼层,宏伟嘉园南区,7,102103887623,2室1厅,55.8,巴彦区,精装,64.5,否,否,8649.0
板楼,东西,承德广场,中楼层,南康街,7,102103785556,2室1厅,43.5,巴彦区,精装,44.0,否,否,9887.0
板楼,南北,南岗会展商圈,高楼层,会展家园小区,7,102104009921,2室1厅,42.8,巴彦区,其他,58.9,否,否,7260.0
板楼,南北,安埠商圈,中楼层,盛新领地,7,102103474145,2室1厅,75.8,巴彦区,其他,90.0,否,否,8423.0
板楼,西南,动力区,低楼层,联草街社区,8,102103648319,1室1厅,19.5,巴彦区,简装,35.0,否,否,5572.0
板楼,南北,太平商圈,高楼层,红河七街区,8,102104001118,1室1厅,26.6,巴彦区,其他,34.4,是,否,7733.0
板楼,南北,哈东站商圈,中楼层,桦树小区A区,7,102103804588,2室1厅,39.8,巴彦区,精装,47.0,是,否,8469.0
板楼,南北,动力区,中楼层,瀾悦東方,23,102103729235,2室1厅,138.8,巴彦区,精装,93.0,否,否,14925.0
板塔结合,南北,安埠商圈,中楼层,果园星城A区,8,102103490224,2室1厅,71.8,巴彦区,精装,73.9,否,否,9707.0
板楼,南北,群力新区,中楼层,海富御园,8,102103496825,2室1厅,157,巴彦区,精装,10.0,否,否,14673.0
板楼,东西,新发小区大润发,低楼层,海富名都城,16,102102574100,2室1厅,135,巴彦区,其他,127.0,否,否,10630.0
板楼,南北,松北世贸大道,高楼层,有色地质家园,18,102103953799,2室1厅,72,巴彦区,其他,83.0,否,否,8675.0
板楼,南,玛克威,低楼层,福源尚都,32,102102263901,1室1厅,55,巴彦区,简装,50.0,否,否,11000.0
板塔结合,南北,永泰商圈,高楼层,永泰城,34,102103876816,2室1厅,80,巴彦区,精装,86.4,否,否,9260.0
暂无数据,南北,阿城商圈,中楼层,金京赛丽斯,32,102102481253,2室1厅,55,巴彦区,其他,10.0,否,否,5239.0
板楼,南,松北世贸大道,中楼层,万达·秀园,33,102103885319,2室1厅,120,巴彦区,精装,88.0,否,否,13637.0
板楼,南北,群力新区,中楼层,群力家园E区,26,102103969675,2室2厅,132,巴彦区,简装,114.0,否,否,11579.0
板楼,南北,顾乡凯德广场,中楼层,福順尚景,31,102103594029,2室1厅,128,巴彦区,简装,10.0,否,否,12800.0
板楼,南,玛克威,低楼层,百年新城,7,102103194423,2室1厅,64,巴彦区,简装,60.0,否,否,10614.0
板楼,南,师大附小沙曼小区,中楼层,和兴头道街,7,102103983134,2室1厅,149,巴彦区,简装,53.0,否,否,28114.0
板楼,南北,群力新区,中楼层,海富绣园,18,102103944575,2室1厅,94,巴彦区,其他,67.0,否,否,14030.0
暂无数据,南北,阿城商圈,低楼层,新龙城C2区,17,102103883683,2室1厅,39.9,巴彦区,其他,74.0,否,否,5392.0
板塔结合,西南,建国公园,低楼层,爱丁堡,32,102103888053,2室1厅,79.8,巴彦区,其他,74.4,否,否,10719.0
暂无数据,南北,阿城商圈,低楼层,福兴家园,26,102102838382,2室1厅,54,巴彦区,其他,113.0,否,否,4779.0
板塔结合,南,玛克威,低楼层,仁里兴业,26,102103933995,2室1厅,71,巴彦区,其他,69.7,否,否,10187.0
板楼,南,群力新区,中楼层,中兴城,32,102103737097,1室1厅,56.8,巴彦区,简装,49.8,否,否,11406.0
板楼,南北,阿城商圈,中楼层,绿波华园,6,102103722301,2室1厅,45,巴彦区,简装,10.0,否,否,4465.0
板塔结合,南北,阿城商圈,中楼层,印象华宅,31,102103575348,2室1厅,48,巴彦区,精装,74.7,否,否,6423.0
板塔结合,南,船舶军工,高楼层,文化家园,5,102103603959,2室1厅,63.5,巴彦区,精装,56.0,否,否,11340.0
板楼,南,南岗会展商圈,低楼层,优度社区,27,102102211992,2室1厅,135,巴彦区,精装,10.0,否,否,13433.0
暂无数据,南北,阿城商圈,中楼层,绿波家园,7,102103944397,2室1厅,30,巴彦区,其他,69.0,否,否,4348.0
板塔结合,南北,动力区,中楼层,海富山水文园二期,7,102103883419,2室1厅,107,巴彦区,精装,122.5,否,否,8729.0
板楼,东,哈南商圈,中楼层,征仪花园F区,7,102103813439,1室1厅,53,巴彦区,其他,65.0,否,否,8154.0
板楼,南北,南岗会展商圈,高楼层,会展家园小区,7,102104009921,2室1厅,42.8,巴彦区,其他,58.9,否,否,7260.0
板楼,南北,群力新区,中楼层,恒大天地人和,31,102103461543,2室1厅,140,巴彦区,精装,92.1,否,否,15201.0
板楼,南,靖宇公园,中楼层,好民居滨港水岸D区,25,102103996793,2室1厅,75,巴彦区,其他,72.0,否,否,10417.0
板楼,南北,动力区,低楼层,华润中央公园,17,102103825666,2室2厅,155,巴彦区,精装,10.0,否,否,15362.0
板楼,南,阿城商圈,低楼层,和平小区(阿城区),7,102103650305,2室1厅,19.8,巴彦区,其他,58.1,否,否,3405.0
板塔结合,南北,永泰商圈,高楼层,永泰城,34,102103876816,2室1厅,80,巴彦区,精装,86.4,否,否,9260.0
板楼,南,玛克威,低楼层,福源尚都,32,102102263901,1室1厅,55,巴彦区,简装,50.0,否,否,11000.0
板楼,南北,群力新区,中楼层,海富御园,8,102103496825,2室1厅,157,巴彦区,精装,10.0,否,否,14673.0
板楼,南北,仪兴商圈,中楼层,仪兴小区,8,102103994256,2室1厅,64.5,巴彦区,精装,68.6,是,否,9392.0
板楼,南,松北世贸大道,中楼层,万达·秀园,33,102103885319,2室1厅,120,巴彦区,精装,88.0,否,否,13637.0
板楼,东西,新发小区大润发,低楼层,海富名都城,16,102102574100,2室1厅,135,巴彦区,其他,127.0,否,否,10630.0
板塔结合,南北,安埠商圈,中楼层,果园星城A区,8,102103490224,2室1厅,71.8,巴彦区,精装,73.9,否,否,9707.0
板楼,南北,安埠商圈,中楼层,盛新领地,7,102103474145,2室1厅,75.8,巴彦区,其他,90.0,否,否,8423.0
板楼,南北,太平商圈,高楼层,红河七街区,8,102104001118,1室1厅,26.6,巴彦区,其他,34.4,是,否,7733.0
暂无数据,南北,阿城商圈,中楼层,金京赛丽斯,32,102102481253,2室1厅,55,巴彦区,其他,10.0,否,否,5239.0
板塔结合,南北,动力区,低楼层,星光家属小区(进乡街),7,102103804025,2室1厅,48,巴彦区,简装,62.5,否,否,7671.0
板楼,东南,西大桥商圈,中楼层,西伯街,8,102103538995,1室1厅,31,巴彦区,简装,31.0,否,否,10000.0
板楼,南北,动力区,低楼层,旭升小区,7,102104008006,2室1厅,47,巴彦区,精装,63.0,否,否,7461.0
板楼,南北,阿城商圈,中楼层,沿江国际小区,7,102103258266,2室1厅,46,巴彦区,其他,89.0,否,否,5169.0
板楼,南北,公路大桥,高楼层,建河头道街,8,102103563077,2室1厅,44.8,巴彦区,精装,52.0,否,否,8616.0
板楼,东西,承德广场,中楼层,南康街,7,102103785556,2室1厅,43.5,巴彦区,精装,44.0,否,否,9887.0
板楼,南北,南岗会展商圈,高楼层,优度社区,27,102102212062,2室1厅,152,巴彦区,精装,126.0,否,否,12064.0
板楼,西南,工农大街,高楼层,翡翠城,24,102103491443,2室1厅,115,巴彦区,精装,93.6,否,否,12280.0
板楼,东,船舶军工,低楼层,新乐小区,8,102103537062,1室1厅,23,巴彦区,简装,32.0,是,否,7188.0
板楼,西北,工农大街,低楼层,上和园著,31,102103989300,2室1厅,118,巴彦区,其他,76.0,否,否,15527.0
板楼,南北,阿城商圈,中楼层,松纺小区,7,102103977587,2室1厅,27,巴彦区,其他,72.0,否,否,3750.0
板楼,东南,哈西商圈,高楼层,金域蓝城,29,102102161278,1室1厅,58.6,巴彦区,精装,44.0,否,否,13304.0
板楼,南,靖宇公园,低楼层,滨港水岸逸江湾,29,102103454688,1室1厅,45,巴彦区,其他,50.0,否,否,9000.0
板楼,南北,阿城商圈,低楼层,上京府邸,18,102103228202,2室2厅,56,巴彦区,精装,112.0,否,否,5000.0
板楼,南,阿城商圈,高楼层,龙晟小区,17,102101842005,1室1厅,29,巴彦区,其他,66.0,否,否,4394.0
板楼,南,建国公园,中楼层,钢铁街住宅小区,8,102103261966,1室1厅,27.8,巴彦区,精装,33.0,否,否,8425.0
板楼,南北,海城市场商圈,低楼层,文景街,6,102103535139,2室1厅,50.8,巴彦区,精装,55.0,否,否,9237.0
板楼,西,尚志公园,中楼层,横道小区,7,102103760790,1室1厅,32,巴彦区,简装,39.0,否,否,8201.0
板楼,南,哈西商圈,中楼层,汇龙北纬45度,26,102103621872,2室1厅,129.8,巴彦区,其他,79.5,否,否,16328.0
暂无数据,南北,哈西商圈,高楼层,征仪路花园小区A区西区,7,102102205607,2室1厅,73,巴彦区,精装,10.0,否,否,7020.0
板楼,南北,群力新区,低楼层,天鹅湾,31,102103487973,2室1厅,157,巴彦区,精装,10.0,否,否,14538.0
板楼,南北,群力新区,高楼层,群力家园E区,26,102103926018,2室1厅,130,巴彦区,毛坯,114.3,否,否,11373.0
板楼,南,安埠商圈,高楼层,龙跃金水湾,33,102102272023,2室1厅,78,巴彦区,精装,69.0,否,否,11305.0
板楼,东南北,动力区,高楼层,瀾悦東方,20,102102633220,2室1厅,78.5,巴彦区,精装,77.0,否,否,10195.0
板楼,西,建国公园,低楼层,紫金城,21,102103255149,1室1厅,59.8,巴彦区,其他,57.1,否,否,10459.0
板楼,南,阿城商圈,中楼层,长安小区,8,102103758440,2室1厅,28,巴彦区,其他,74.4,否,否,3759.0
塔楼,东,西大桥商圈,中楼层,通达小区（红岩小学）,6,102102915157,2室0厅,26.8,巴彦区,简装,44.0,否,否,6086.0
板楼,南北,顾乡凯德广场,低楼层,宝宇荣耀天地,32,102103882133,2室1厅,134,巴彦区,其他,10.0,否,否,13268.0
板楼,南,群力新区,高楼层,翠湖天地璞园,30,102102304194,1室1厅,130,巴彦区,精装,78.0,否,否,16667.0
板塔结合,南,哈西商圈,低楼层,巴黎第五区,31,102103584635,2室2厅,143.5,巴彦区,精装,92.6,否,否,15492.0
板塔结合,东南北,阿城商圈,低楼层,恒盛新天地(阿城区),24,102103844211,2室1厅,47.8,巴彦区,其他,98.0,否,否,4878.0
板楼,南北,动力区,低楼层,旭辉苑,6,102103944013,2室1厅,92,巴彦区,简装,95.8,否,否,9599.0
板塔结合,南,爱建,高楼层,中兴家园,32,102103959214,1室1厅,82,巴彦区,其他,82.9,否,否,9884.0
板楼,南北,南岗会展商圈,低楼层,泰鑫国典,31,102103693357,2室1厅,138,巴彦区,精装,111.3,否,否,12392.0
暂无数据,南,哈尔滨新区,高楼层,果菜小区,7,102103997043,2室1厅,39.8,巴彦区,精装,65.0,否,否,6124.0
板楼,南北,玛克威,中楼层,礼化街,7,102103780806,2室1厅,33,巴彦区,其他,40.0,否,否,8141.0
板楼,南北,阿城商圈,中楼层,龙涤小区,5,102103957649,2室1厅,8.9,巴彦区,其他,50.0,否,否,1780.0
板楼,南北,阿城商圈,中楼层,清真寺小区,6,102102694932,2室1厅,40,巴彦区,其他,114.1,否,否,3504.0
板楼,东,哈南商圈,中楼层,征仪花园F区,7,102103813439,1室1厅,53,巴彦区,其他,65.0,否,否,8154.0
板楼,南,靖宇公园,中楼层,好民居滨港水岸D区,25,102103996793,2室1厅,75,巴彦区,其他,72.0,否,否,10417.0
板楼,东西,南岗会展商圈,中楼层,阳光绿色家园,8,102103741296,2室1厅,73,巴彦区,精装,63.0,否,否,11588.0
板楼,南北,哈尔滨新区,中楼层,哈师大职工住宅(卓展路),16,102103580036,2室1厅,85,巴彦区,精装,122.0,否,否,6968.0
板楼,南北,南岗会展商圈,低楼层,泰鑫国典,31,102103693357,2室1厅,138,巴彦区,精装,111.3,否,否,12392.0
板楼,东西,菜艺商圈,中楼层,三辅三道街,7,102103869388,1室1厅,32.6,巴彦区,简装,40.0,否,否,8150.0
板楼,西,哈尔滨新区,中楼层,滨才城二期,6,102103933094,1室1厅,36,巴彦区,其他,51.0,否,否,7059.0
板楼,南,松北世贸大道,中楼层,北岸明珠,28,102103918669,2室1厅,133,巴彦区,简装,10.0,否,否,12315.0
板楼,南北,动力区,低楼层,旭辉苑,6,102103944013,2室1厅,92,巴彦区,简装,95.8,否,否,9599.0
板塔结合,东南北,阿城商圈,低楼层,恒盛新天地(阿城区),24,102103844211,2室1厅,47.8,巴彦区,其他,98.0,否,否,4878.0
板塔结合,南北,安埠商圈,中楼层,果园星城D区,8,102103429378,2室1厅,77.7,巴彦区,精装,79.1,否,否,9815.0
板楼,南北,哈尔滨新区,中楼层,滨才城五期,6,102103903917,2室1厅,65,巴彦区,其他,75.6,否,否,8592.0
板楼,南北,太平商圈,高楼层,维也纳河畔新城,7,102102661847,2室1厅,60.8,巴彦区,简装,67.0,否,否,9075.0
塔楼,东,宣西宣庆体院,低楼层,马端街,8,102103142897,1室1厅,38.6,巴彦区,简装,54.0,否,否,7149.0
板楼,南北,动力区,中楼层,恒大御景湾,26,102103978763,2室1厅,105,巴彦区,精装,79.5,否,否,13208.0
板楼,西,动力区,低楼层,明珠家园,7,102103406028,1室1厅,16,巴彦区,其他,30.0,否,否,5334.0
板楼,南北,哈西商圈,低楼层,哈西民主家园,32,102103612378,2室1厅,68,巴彦区,精装,72.0,否,否,9445.0
板楼,东西,省医院商圈,中楼层,文端街,8,102103957198,2室1厅,78.8,巴彦区,其他,72.0,否,否,10945.0
板楼,西北,动力区,中楼层,三合园小区,7,102103919749,2室1厅,65,巴彦区,简装,83.0,否,否,7832.0
板楼,北南西,动力区,中楼层,香林名苑,18,102102885342,2室1厅,110,巴彦区,其他,10.0,否,否,10770.0
板楼,东南北,动力区,高楼层,瀾悦東方,20,102102633220,2室1厅,78.5,巴彦区,精装,77.0,否,否,10195.0
板楼,西,建国公园,低楼层,紫金城,21,102103255149,1室1厅,59.8,巴彦区,其他,57.1,否,否,10459.0
塔楼,东,西大桥商圈,中楼层,通达小区（红岩小学）,6,102102915157,2室0厅,26.8,巴彦区,简装,44.0,否,否,6086.0
暂无数据,南,哈尔滨新区,高楼层,果菜小区,7,102103997043,2室1厅,39.8,巴彦区,精装,65.0,否,否,6124.0
板塔结合,南北,阿城商圈,高楼层,华龙金城,6,102103700888,2室1厅,55.8,巴彦区,其他,89.9,否,否,6205.0
板楼,南北,哈西商圈,低楼层,征仪路花园小区A区西区,7,102102174375,2室1厅,86.5,巴彦区,简装,10.0,否,否,8323.0
板楼,南北,工农大街,低楼层,民生尚都瑞园,25,102103875503,2室1厅,88,巴彦区,简装,112.0,否,否,7858.0
板楼,南北,阿城商圈,低楼层,上京府邸,18,102103228202,2室2厅,56,巴彦区,精装,112.0,否,否,5000.0
板楼,东南,哈西商圈,高楼层,金域蓝城,29,102102161278,1室1厅,58.6,巴彦区,精装,44.0,否,否,13304.0
板楼,南,靖宇公园,低楼层,滨港水岸逸江湾,29,102103454688,1室1厅,45,巴彦区,其他,50.0,否,否,9000.0
板楼,西,尚志公园,中楼层,横道小区,7,102103760790,1室1厅,32,巴彦区,简装,39.0,否,否,8201.0
板楼,南北,海城市场商圈,低楼层,文景街,6,102103535139,2室1厅,50.8,巴彦区,精装,55.0,否,否,9237.0
板楼,南北,菜艺商圈,低楼层,五叙街,6,102103958606,2室1厅,35.8,巴彦区,其他,54.0,否,否,6630.0
板楼,西南,团结萧红校哈站北秀宾馆,高楼层,邮政街(上夹树街),7,102103886563,2室1厅,54.6,巴彦区,其他,55.0,是,否,9928.0
板塔结合,南北,哈西商圈,中楼层,东方新天地,24,102102977246,2室1厅,119.5,巴彦区,精装,83.5,否,否,14298.0
板楼,南北,公路大桥,低楼层,民安小区(道里区),10,102104005302,2室1厅,65.8,巴彦区,简装,77.0,否,否,8546.0
板楼,南北,阿城商圈,高楼层,金河铭苑,16,102103812334,2室1厅,56,巴彦区,其他,10.0,否,否,5186.0
板楼,南北,阿城商圈,低楼层,龙汇小区,18,102103714322,2室1厅,59.8,巴彦区,其他,10.0,否,否,5548.0
板楼,东西,师大附小沙曼小区,中楼层,利兴小区,9,102103702398,2室1厅,55,巴彦区,其他,69.0,否,否,7972.0
板楼,西,哈尔滨新区,低楼层,滨才城四期,6,102102923899,1室1厅,35,巴彦区,简装,50.0,否,否,6890.0
板楼,东南,安埠商圈,低楼层,家园新城,32,102103168509,2室1厅,102,巴彦区,精装,118.8,否,否,8586.0
板楼,东南,师大附小沙曼小区,高楼层,和兴名家,7,102103104542,2室1厅,199,巴彦区,简装,10.0,否,否,19209.0
板塔结合,南,太平商圈,高楼层,上和城,18,102103335102,1室0厅,61.8,巴彦区,其他,55.0,是,否,11237.0
板楼,南北,阿城商圈,中楼层,金河铭苑,7,102103599933,2室1厅,56,巴彦区,精装,91.5,否,否,6117.0
板楼,南北,顾乡凯德广场,低楼层,清河湾小区,28,102101845160,2室1厅,70,巴彦区,精装,79.0,否,否,8856.0
板楼,南北,哈西商圈,中楼层,黑龙江省测绘地理信息局小区,5,102102947570,2室1厅,61.8,巴彦区,精装,88.6,否,否,6969.0
板楼,西南东北,哈西商圈,中楼层,哈西民主家园,32,102103093427,2室1厅,105,巴彦区,其他,10.0,否,否,10295.0
板塔结合,南北,安埠商圈,中楼层,果园星城C区,8,102102748329,2室1厅,68,巴彦区,简装,74.0,否,否,9179.0
板楼,南北,靖宇公园,低楼层,滨港水岸逸江湾,31,102103738957,2室1厅,85.7,巴彦区,其他,88.0,否,否,9739.0
板楼,南北,阿城商圈,中楼层,绿波华园,6,102103667444,2室1厅,48,巴彦区,其他,10.0,否,否,4800.0
板楼,北南,哈南商圈,高楼层,城发三环信息苑,24,102103682530,2室1厅,113,巴彦区,其他,10.0,否,否,10866.0
板楼,南北,西大桥商圈,低楼层,苗圃小区,1,102103687483,1室1厅,90,巴彦区,其他,79.0,否,否,11393.0
板楼,南北,先锋路商圈,中楼层,红城小区,7,102103880342,2室1厅,60,巴彦区,其他,89.0,否,否,6742.0
板楼,南北,群力新区,低楼层,天鹅湾,31,102103487973,2室1厅,157,巴彦区,精装,10.0,否,否,14538.0
暂无数据,南北,哈西商圈,高楼层,征仪路花园小区A区西区,7,102102205607,2室1厅,73,巴彦区,精装,10.0,否,否,7020.0
板楼,南,阿城商圈,中楼层,长安小区,8,102103758440,2室1厅,28,巴彦区,其他,74.4,否,否,3759.0
板楼,南北,顾乡凯德广场,低楼层,宝宇荣耀天地,32,102103882133,2室1厅,134,巴彦区,其他,10.0,否,否,13268.0
板楼,南,安埠商圈,高楼层,龙跃金水湾,33,102102272023,2室1厅,78,巴彦区,精装,69.0,否,否,11305.0
板塔结合,南,爱建,高楼层,中兴家园,32,102103959214,1室1厅,82,巴彦区,其他,82.9,否,否,9884.0
板楼,南北,哈南商圈,高楼层,学府名居小区,7,102103889561,2室1厅,56,巴彦区,简装,69.5,否,否,8058.0
板楼,南,群力新区,高楼层,星光耀广场二期,31,102103690705,2室1厅,138,巴彦区,其他,10.0,否,否,13664.0
板楼,南,阿城商圈,高楼层,金京壹号官邸,11,102103738313,1室1厅,25.8,巴彦区,其他,54.0,否,否,4778.0
板楼,东南,工农大街,中楼层,上和园著,31,102102538857,2室1厅,135,巴彦区,精装,85.0,否,否,15883.0
塔楼,东南,西大桥商圈,中楼层,世纪嘉园(南岗区),33,102103944358,2室1厅,168,巴彦区,其他,95.0,否,否,17685.0
板楼,南北,尚志公园,高楼层,香山小区,7,102101862675,2室1厅,53,巴彦区,精装,71.5,否,否,7411.0
板楼,东南西,动力区,中楼层,怡园绿景,32,102103998359,2室1厅,105,巴彦区,精装,93.4,否,否,11235.0
板楼,南北,松北世贸大道,中楼层,世茂滨江法兰西,18,102103611569,3室2厅,155,巴彦区,简装,142.0,否,否,10916.0
板楼,南,顾乡大街,中楼层,康安小区(道里区),9,102102931033,2室1厅,49.8,巴彦区,精装,53.2,否,否,9351.0
板楼,东西,动力区,低楼层,日升家园,6,102103770757,2室1厅,85,巴彦区,简装,86.8,否,否,9790.0
板楼,南,哈西商圈,低楼层,阳光家园三期,11,102103335427,1室1厅,49,巴彦区,精装,49.4,否,否,9907.0
板楼,南北,顾乡凯德广场,低楼层,清河湾小区,25,102103525511,1室1厅,72,巴彦区,其他,82.0,否,否,8781.0
板楼,南北,动力区,低楼层,南郡凤凰湾,32,102102988131,2室1厅,98,巴彦区,精装,122.0,否,否,8033.0
板楼,南,群力新区,高楼层,民生尚都和园,32,102103277020,1室1厅,61,巴彦区,简装,72.4,否,否,8424.0
板楼,南,哈南商圈,低楼层,征跃小区,18,102103615243,2室1厅,45,巴彦区,简装,71.5,否,否,6292.0
板楼,东,哈东站商圈,中楼层,哈东新区,7,102103560979,2室1厅,29.8,巴彦区,简装,51.7,否,否,5757.0
板塔结合,南北,爱建,中楼层,达道街,8,102102295402,2室1厅,49,巴彦区,精装,57.2,否,否,8559.0
暂无数据,南北,阿城商圈,低楼层,庆云小区,7,102103523714,2室1厅,26.8,巴彦区,其他,71.6,否,否,3740.0
板楼,南北,松北世贸大道,低楼层,华远水木清华,31,102103740246,2室1厅,130,巴彦区,精装,122.7,否,否,10589.0
板楼,南北,建国公园,中楼层,松滨里小区,8,102103556114,2室1厅,85.8,巴彦区,简装,117.5,否,否,7303.0
板楼,南北,群力新区,高楼层,天鹅湾,18,102103697319,2室2厅,168,巴彦区,精装,10.0,否,否,16391.0
板楼,西北,动力区,中楼层,三合园小区,7,102103919749,2室1厅,65,巴彦区,简装,83.0,否,否,7832.0
板楼,东西,师大附小沙曼小区,中楼层,利兴小区,9,102103702398,2室1厅,55,巴彦区,其他,69.0,否,否,7972.0
板楼,西南,团结萧红校哈站北秀宾馆,高楼层,邮政街(上夹树街),7,102103886563,2室1厅,54.6,巴彦区,其他,55.0,是,否,9928.0
板楼,南北,阿城商圈,低楼层,龙汇小区,18,102103714322,2室1厅,59.8,巴彦区,其他,10.0,否,否,5548.0
板楼,西,哈尔滨新区,低楼层,滨才城四期,6,102102923899,1室1厅,35,巴彦区,简装,50.0,否,否,6890.0
板楼,东西,省医院商圈,中楼层,文端街,8,102103957198,2室1厅,78.8,巴彦区,其他,72.0,否,否,10945.0
板楼,北南西,动力区,中楼层,香林名苑,18,102102885342,2室1厅,110,巴彦区,其他,10.0,否,否,10770.0
板楼,西北,哈南商圈,中楼层,凡尔赛诗城,31,102103960084,2室1厅,66,巴彦区,其他,64.0,否,否,10313.0
板楼,南北,哈南商圈,中楼层,城发三环信息苑,30,102103858280,2室2厅,100,巴彦区,其他,10.0,否,否,9394.0
板楼,南北,顾乡凯德广场,高楼层,清河湾小区,7,102103738528,2室1厅,55,巴彦区,精装,57.0,否,否,9650.0
板楼,东西,哈尔滨新区,中楼层,松浦·观江国际B区,28,102103088997,2室2厅,95.8,巴彦区,精装,10.0,否,否,9560.0
板楼,南,群力新区,高楼层,星光耀广场二期,31,102103690705,2室1厅,138,巴彦区,其他,10.0,否,否,13664.0
板楼,南北,安埠商圈,中楼层,苏顺胡同,8,102103562639,2室1厅,36.6,巴彦区,简装,43.2,否,否,8463.0
板楼,南,安字片,中楼层,安升街(安心街),7,102103589392,2室1厅,37.8,巴彦区,其他,50.0,否,否,7560.0
板楼,南北,松北世贸大道,低楼层,华远水木清华,31,102103740246,2室1厅,130,巴彦区,精装,122.7,否,否,10589.0
板楼,南,哈南商圈,低楼层,征跃小区,18,102103615243,2室1厅,45,巴彦区,简装,71.5,否,否,6292.0
板楼,南北,动力区,低楼层,南郡凤凰湾,32,102102988131,2室1厅,98,巴彦区,精装,122.0,否,否,8033.0
板楼,南,顾乡大街,中楼层,康安小区(道里区),9,102102931033,2室1厅,49.8,巴彦区,精装,53.2,否,否,9351.0
板楼,南北,松北世贸大道,中楼层,世茂滨江法兰西,18,102103611569,3室2厅,155,巴彦区,简装,142.0,否,否,10916.0
暂无数据,南北,阿城商圈,低楼层,庆云小区,7,102103523714,2室1厅,26.8,巴彦区,其他,71.6,否,否,3740.0
板楼,南北,顾乡凯德广场,低楼层,清河湾小区,25,102103525511,1室1厅,72,巴彦区,其他,82.0,否,否,8781.0
板楼,东南西,动力区,中楼层,怡园绿景,32,102103998359,2室1厅,105,巴彦区,精装,93.4,否,否,11235.0
板塔结合,南北,爱建,中楼层,达道街,8,102102295402,2室1厅,49,巴彦区,精装,57.2,否,否,8559.0
板楼,南,哈西商圈,低楼层,阳光家园三期,11,102103335427,1室1厅,49,巴彦区,精装,49.4,否,否,9907.0
板楼,南,阿城商圈,高楼层,金京壹号官邸,11,102103738313,1室1厅,25.8,巴彦区,其他,54.0,否,否,4778.0
板楼,东西,动力区,低楼层,日升家园,6,102103770757,2室1厅,85,巴彦区,简装,86.8,否,否,9790.0
塔楼,东南,西大桥商圈,中楼层,世纪嘉园(南岗区),33,102103944358,2室1厅,168,巴彦区,其他,95.0,否,否,17685.0
板楼,东,动力区,中楼层,明光翡翠湾,32,102103617953,2室1厅,82,巴彦区,其他,72.4,否,否,11320.0
板楼,南北,阿城商圈,中楼层,永泰广小区,7,102103811926,2室1厅,26.8,巴彦区,其他,60.0,否,否,4412.0
板楼,南北,建国公园,中楼层,新阳路,8,102103812295,2室1厅,37.5,巴彦区,其他,43.0,否,否,8721.0
板楼,南北,尚志公园,高楼层,香山小区,7,102101862675,2室1厅,53,巴彦区,精装,71.5,否,否,7411.0
板楼,东南,南岗会展商圈,中楼层,悦山国际一期,31,102103139234,2室1厅,149.8,巴彦区,精装,123.0,否,否,12179.0
板楼,南北,阿城商圈,高楼层,金京壹号官邸,7,102102658175,2室1厅,48,巴彦区,其他,10.0,否,否,4753.0
板楼,东南北,南岗会展商圈,中楼层,优度社区,26,102103138778,2室1厅,146,巴彦区,精装,114.0,否,否,12808.0
暂无数据,南,王岗商圈,高楼层,艺体花园,7,102103778312,2室1厅,26,巴彦区,其他,53.8,否,否,4833.0
板塔结合,南北东,哈西商圈,中楼层,征仪路花园小区A区西区,7,102103229280,3室1厅,88,巴彦区,精装,10.0,否,否,8400.0
板楼,南北,顾乡凯德广场,高楼层,天合俊景,32,102103084602,2室1厅,135,巴彦区,其他,10.0,否,否,12500.0
板楼,南北,松北世贸大道,中楼层,世纪花园C区,6,102102993658,2室1厅,128,巴彦区,精装,114.0,否,否,11229.0
板楼,东西南,安埠商圈,中楼层,果园星城A区,8,102103779018,2室1厅,73.8,巴彦区,精装,83.0,否,否,8892.0
板楼,南西北,哈西商圈,低楼层,学院新城二期,16,102103519577,2室1厅,76,巴彦区,精装,93.0,否,否,8173.0
